# {"t_start": 1587022198.6629272, "env_id": "DartHopperPT-v1"} 
r,l,t
1574.975227,383,7628.480223
3857.416229,1000,7629.439189
5852.956834,999,7630.670342
4304.484866,1000,7631.604026
4698.858601,1000,7632.959704
4296.574403,1000,7633.948467
5220.892676,942,7635.156452
783.505117,257,7635.411479
3389.845791,660,7636.061399
1442.352875,536,7636.800644
1607.836344,429,7637.201558
3517.53537,1000,7638.207774
1566.924878,457,7638.932521
145.111701,74,7639.002604
942.573014,290,7639.269139
5.176991,10,7639.27942
507.108406,203,7639.456473
2539.246955,634,7640.067484
4125.850556,1000,7641.353215
2808.555094,705,7642.055447
2010.48764,604,7642.606019
4440.317217,1000,7643.814839
451.740921,170,7643.967911
800.327139,227,7644.162227
4773.199876,1000,7645.434931
97.19936,59,7645.491733
4878.845888,1000,7646.411106
4612.057633,1000,7647.686535
735.330706,225,7647.886806
572.074469,210,7648.076619
4682.238094,1000,7649.045655
3576.477551,744,7650.08497
2616.812612,650,7650.694201
236.209118,114,7650.791359
4085.348946,1000,7651.982347
4906.725025,1000,7652.88187
4710.045943,908,7653.981904
551.163067,192,7654.15572
2870.362029,826,7655.007184
506.115233,220,7655.200177
576.055685,216,7655.393949
1242.509778,444,7655.79136
4618.164807,1000,7657.028013
4903.859441,1000,7657.942239
1565.106449,400,7658.639419
4828.227347,1000,7659.573288
108.017839,63,7659.635793
1356.18701,357,7659.973353
4550.10763,1000,7661.275199
4040.209496,1000,7662.253047
4297.602906,1000,7663.556924
4495.034049,1000,7664.488474
5278.197801,1000,7665.796531
4374.302765,1000,7666.783991
4050.605452,1000,7668.129811
4662.867088,1000,7669.073944
1476.896863,344,7669.656873
4656.652784,1000,7670.575673
384.34092,156,7670.800042
956.934973,288,7671.10901
831.077879,294,7671.377124
4358.25866,1000,7672.534448
2741.766848,818,7673.315513
2035.006891,447,7674.02264
2040.461166,701,7674.778308
484.101867,216,7674.965605
77.484083,53,7675.016154
2612.796855,527,7675.527694
467.091263,207,7675.711918
4428.565512,1000,7676.968915
3923.286093,1000,7677.945247
4548.407838,1000,7679.174761
1559.471977,449,7679.612232
1701.448556,508,7680.068397
1014.090298,292,7680.667518
244.616866,115,7680.774259
3596.670718,1000,7681.766694
622.580618,205,7681.962939
458.030538,194,7682.214863
4872.101228,1000,7683.466159
586.368452,215,7683.659631
1072.784779,329,7683.996235
4289.2791,1000,7685.236063
710.317904,245,7685.446645
1016.081751,326,7685.753834
1785.11749,390,7686.139262
5753.315508,978,7687.336099
229.638192,107,7687.441778
484.52079,191,7687.685488
2852.763875,647,7688.326247
4021.986881,1000,7689.529282
2774.87528,669,7690.219344
533.134352,219,7690.430733
5772.09607,1000,7691.325039
4296.155662,1000,7692.550493
3606.385448,645,7693.238095
502.303966,204,7693.425744
1448.112173,421,7694.132213
3851.611403,1000,7695.070286
277.879771,136,7695.186515
5546.126796,1000,7696.401664
3081.049173,774,7697.105179
191.302709,95,7697.190988
587.207447,209,7697.377861
4832.86599,1000,7698.643736
464.426055,160,7698.796629
2019.457286,597,7699.36561
920.718341,282,7699.63329
4632.296507,1000,7700.862689
285.24683,136,7700.982926
3192.982694,599,7701.530639
350.161913,154,7701.666713
131.21636,70,7701.729351
494.941137,175,7701.87935
1932.734405,513,7702.639621
983.270723,300,7702.916066
445.535973,169,7703.074647
665.407934,226,7703.267486
1319.182714,318,7703.55286
4868.3148,1000,7704.821839
5010.979251,1000,7705.736455
2198.468179,534,7706.226964
1221.968136,324,7706.547471
3668.266426,1000,7707.887548
2322.657685,628,7708.469977
517.631185,185,7708.642622
3470.007626,885,7709.845381
677.188577,271,7710.099537
1643.510334,460,7710.524883
4788.296343,1000,7711.737926
236.066661,96,7711.828988
2744.153429,768,7712.531192
245.516982,107,7712.633493
4932.455864,1000,7713.82031
408.66308,145,7713.952019
2378.730155,624,7714.573871
4120.733125,1000,7715.976535
238.267789,100,7716.077979
1714.332066,423,7716.488266
5041.549004,1000,7717.430075
262.663952,126,7717.545357
4931.351693,1000,7718.711645
2106.051218,534,7719.199963
526.421851,183,7719.408215
292.022193,126,7719.531168
818.070397,237,7719.773204
5328.843748,1000,7721.030811
3196.5382,662,7721.634661
1295.662103,341,7721.960693
268.322897,129,7722.373341
146.991527,77,7722.439981
4804.337297,1000,7723.354679
745.071026,217,7723.546871
667.95745,225,7723.768992
3796.96364,1000,7725.025403
4202.759058,1000,7726.034467
4592.563874,1000,7727.297825
4855.858797,1000,7728.257693
1334.101494,349,7728.594533
1291.113489,343,7729.214033
240.776868,111,7729.3219
4619.215775,1000,7730.24744
2556.346188,628,7730.922173
253.5181,115,7731.320519
930.929335,275,7731.570301
2012.07267,474,7732.023966
22.848398,43,7732.062675
4874.730363,833,7732.861375
159.096698,84,7732.937248
2242.707887,599,7733.757847
773.684659,339,7734.060571
901.907716,254,7734.285252
5249.461795,1000,7735.231164
4602.973322,1000,7736.477603
5143.79963,1000,7737.508949
4902.086674,1000,7738.786199
889.319847,281,7739.040095
5193.808581,1000,7740.211467
411.212066,154,7740.353438
195.903263,92,7740.435553
198.013547,108,7740.533835
4871.325518,1000,7741.461332
342.651121,146,7741.632088
291.760817,124,7741.750629
1581.801397,376,7742.404481
4599.707241,1000,7743.415424
669.840721,211,7743.626267
2702.529018,712,7744.65203
259.779481,118,7744.75613
4318.826546,1000,7745.729294
2706.723933,623,7746.302843
2351.326205,578,7747.203024
1642.71952,370,7747.568644
4995.699879,1000,7748.569157
1459.52314,412,7749.242602
2211.434927,517,7749.767921
2846.556054,598,7750.352614
556.24864,206,7750.56383
416.156345,168,7750.718075
365.186095,133,7750.840587
494.26728,211,7751.311413
3166.07453,798,7752.041526
163.604892,84,7752.13958
3763.063023,818,7752.884832
471.669614,174,7753.049848
4402.127248,1000,7754.268779
4807.52347,1000,7755.267389
1623.391622,422,7755.988875
482.411768,186,7756.147298
3111.083368,708,7756.803772
4267.329403,957,7757.996826
356.225026,131,7758.121696
684.659333,213,7758.316398
520.141207,184,7758.528141
4552.178341,1000,7759.440223
3912.532391,1000,7760.780013
5366.847786,1000,7761.717795
5158.253176,1000,7762.974677
100.896832,62,7763.03352
548.623806,189,7763.204179
438.416887,170,7763.355035
1075.833323,263,7763.589704
273.080974,121,7763.699813
345.199828,154,7763.849724
458.96784,161,7763.999942
2788.267136,532,7764.779919
621.233851,188,7764.952118
3996.847981,1000,7765.955178
3801.85806,836,7767.048927
4983.568841,1000,7767.968833
5652.9593,1000,7769.144371
640.136646,212,7769.335409
1294.34504,351,7769.656358
165.021215,85,7769.73265
420.343889,147,7769.863848
2220.753372,645,7770.471751
1359.251498,405,7771.169804
2130.411125,446,7771.590073
4443.971011,1000,7772.584836
468.189961,177,7772.751573
2416.350348,617,7773.647879
4787.361183,1000,7774.667806
2157.310089,492,7775.459084
1111.704958,319,7775.776729
5216.53509,1000,7776.714871
3832.508932,1000,7778.034843
1215.520292,307,7778.324881
4306.047327,1000,7779.271492
269.417471,114,7779.375588
1948.114127,579,7780.195495
4845.269071,1000,7781.166125
381.079086,152,7781.304853
573.829021,198,7781.487626
454.538869,150,7781.669135
4393.275262,1000,7782.962364
5103.904467,1000,7783.908227
4314.680778,1000,7785.144562
4569.955218,1000,7786.094348
1153.648946,329,7786.654612
5082.933253,1000,7787.68846
1459.991778,372,7788.027295
613.182091,213,7788.220879
1819.062916,468,7788.951442
1679.14231,494,7789.44211
5193.254812,1000,7790.358319
4684.542244,1000,7791.609191
2444.131185,471,7792.03673
847.49318,274,7792.348659
4024.382332,998,7793.592797
4151.905131,1000,7794.593277
2313.573488,475,7795.021872
489.614657,201,7795.484297
710.803098,250,7795.713081
476.626346,182,7795.868753
451.495333,201,7796.042163
1183.191451,336,7796.340749
1176.096007,349,7796.653122
4843.198153,1000,7797.887342
2134.924802,469,7798.318704
3985.989688,840,7799.135701
237.640329,113,7799.23552
4285.1201,986,7800.439551
100.702738,48,7800.483141
4703.943706,1000,7801.512036
659.988094,247,7802.060054
5027.316799,1000,7802.961771
4255.11641,1000,7804.11003
3141.463112,700,7804.717456
522.048894,216,7804.906386
2133.4256,420,7805.288735
551.939858,209,7805.473644
586.534717,199,7805.724547
1073.669946,326,7806.269476
287.532214,127,7806.375137
680.946587,228,7806.576161
1215.663613,367,7806.889325
621.519265,214,7807.078389
2178.245055,555,7807.559112
4958.290641,1000,7808.72452
715.656021,248,7808.940799
1340.662422,294,7809.196563
1884.2022,455,7809.578951
4457.907156,1000,7810.70345
2069.326318,543,7811.270088
4404.288931,1000,7812.44683
358.564556,150,7812.652478
4603.819304,877,7813.528866
1107.793352,271,7813.770336
1062.614031,312,7814.208861
682.327716,203,7814.97477
3164.523024,625,7815.929508
4877.107746,1000,7817.102671
2376.099634,625,7817.948102
539.662971,259,7818.245099
324.433924,144,7818.371418
418.366998,153,7818.509731
1335.950751,364,7818.836218
398.212661,157,7818.984187
317.692425,145,7819.107706
4155.784996,1000,7820.256014
509.895986,203,7820.442943
4805.523746,1000,7821.424089
1096.414659,355,7822.018597
3447.126438,629,7822.629134
253.56408,115,7822.733667
1102.410302,312,7823.009425
527.281934,176,7823.172804
776.774803,244,7823.394816
229.496915,111,7823.511809
1370.774005,376,7824.180478
594.241869,222,7824.375153
1441.478716,410,7824.754207
304.352847,168,7824.942291
1808.934125,489,7825.389796
4721.364642,1000,7826.660202
5708.891569,1000,7827.581939
702.203694,234,7827.790109
4883.289412,1000,7829.074571
4611.883049,1000,7830.032368
553.221103,173,7830.189618
375.026563,149,7830.329611
3970.589615,1000,7831.579107
4286.395101,1000,7832.500872
568.716802,179,7832.974364
396.349731,155,7833.113652
414.37238,183,7833.301809
3793.09883,986,7834.258754
410.735077,168,7834.40929
1521.303229,426,7835.059209
536.371561,192,7835.229651
2301.940877,477,7835.664983
1188.101143,346,7836.044291
313.836994,141,7836.174989
4248.407026,1000,7837.581756
209.549573,117,7837.688035
4084.498591,1000,7838.610233
386.509882,161,7838.755013
4129.058242,1000,7839.966055
768.53489,259,7840.20154
4642.941218,1000,7841.200537
496.854051,177,7841.379403
555.572676,190,7841.857524
5110.450764,1000,7842.860605
4764.557411,1000,7844.135784
541.116027,198,7844.314257
4942.81098,1000,7845.305831
328.781429,145,7845.444189
4642.662411,1000,7846.653744
299.182078,141,7846.783727
425.672685,181,7846.94684
448.133823,184,7847.11217
499.029653,169,7847.262642
1240.543738,323,7847.551098
555.482411,226,7847.751891
116.149903,57,7847.800736
3458.816325,761,7848.846071
1510.605415,388,7849.248378
152.937601,77,7849.319107
850.200234,232,7849.542109
14.415861,21,7849.56237
4604.177716,1000,7850.827807
4117.087042,884,7851.650082
1833.51495,486,7852.080258
4919.63454,1000,7853.337291
808.478425,240,7853.55009
1310.690414,371,7853.921297
4782.60838,1000,7855.217472
4633.729624,1000,7856.201573
247.331943,116,7856.311814
530.240352,252,7856.53796
1434.337912,379,7856.905903
4571.178642,1000,7858.145073
7.186499,12,7858.158822
1249.506512,384,7858.533181
2231.217242,557,7859.041807
273.828877,117,7859.145173
756.492031,303,7859.726238
992.083023,263,7859.959629
1085.409558,349,7860.291981
5023.545077,1000,7861.322592
1869.368049,448,7862.023774
195.938433,97,7862.133552
815.017212,250,7862.353294
1408.270553,396,7862.698292
4246.175483,981,7863.840951
805.684622,276,7864.084112
2113.704389,481,7864.525445
1964.470935,444,7864.972825
534.786438,183,7865.139082
415.059477,162,7865.290532
4170.622392,1000,7866.617451
261.317058,127,7866.728553
2069.761809,514,7867.19447
126.287727,73,7867.261697
493.741307,193,7867.431125
742.919389,217,7867.628289
2608.176437,556,7868.440198
2926.87006,732,7869.103271
3.320469,8,7869.112521
5087.022507,1000,7870.372462
1759.430086,545,7870.933426
680.432067,237,7871.140158
658.174089,235,7871.350368
754.339292,231,7871.56875
213.038885,131,7871.69808
1147.524549,295,7871.975006
3815.631421,1000,7873.327292
1194.267764,323,7873.614331
3.200384,8,7873.627513
1251.157071,387,7874.051229
1534.978416,428,7874.455474
4531.052984,1000,7875.684531
659.619811,257,7875.925335
392.980088,168,7876.083334
579.5698,249,7876.305991
4329.903386,1000,7877.549909
438.780354,162,7877.70346
1320.183294,380,7878.097795
4319.999375,983,7879.411243
5658.767876,1000,7880.348728
4214.078347,1000,7881.521992
1095.546182,302,7881.85403
469.988609,168,7882.021837
1826.59871,488,7882.489099
4733.973209,1000,7883.743615
4225.0241,1000,7884.670234
4559.660989,1000,7885.96101
597.531614,222,7886.173303
1318.895843,392,7886.530818
4514.417483,1000,7887.473289
1033.260007,286,7887.730376
728.362012,241,7888.236809
4557.488107,1000,7889.138808
4432.557134,1000,7890.397574
4210.52408,1000,7891.323215
1655.703866,407,7891.702278
4291.718177,1000,7892.957502
1667.392575,451,7893.388866
593.765272,249,7893.619706
249.241329,116,7893.721362
3643.136492,885,7894.900468
1905.302037,416,7895.275885
456.880697,178,7895.435209
1111.797228,339,7895.85539
729.991382,210,7896.057278
493.726179,181,7896.255685
3359.448284,711,7897.201934
480.620114,184,7897.370311
2944.694147,733,7898.036875
4557.833504,1000,7899.226322
633.908825,254,7899.470379
884.723615,261,7899.714368
2841.160237,748,7900.427955
2259.961869,555,7901.256896
531.238013,190,7901.428637
4663.969626,1000,7902.49968
1004.118408,295,7902.769047
4130.93993,907,7903.942084
3594.883353,896,7904.745373
964.32609,297,7905.052492
4911.987929,1000,7906.24486
295.953282,120,7906.378787
3033.953734,759,7907.186979
495.342525,176,7907.39633
385.612629,163,7907.537984
296.528842,125,7907.644285
1599.034045,399,7908.313652
315.768432,135,7908.43962
993.406887,266,7908.689442
119.792881,70,7908.753494
2781.324891,680,7909.402088
45.443681,43,7909.444258
2005.494247,530,7910.232336
4533.078327,1000,7911.155001
2192.40414,445,7911.591882
4684.365867,1000,7912.915656
4079.179821,923,7913.803458
4466.590134,1000,7915.029989
2670.530447,587,7915.563713
3068.834531,651,7916.150856
461.668425,170,7916.302139
2498.23129,605,7917.136289
4375.577699,1000,7918.232079
541.760038,183,7918.40045
1326.783106,322,7918.67923
4498.636546,1000,7919.864789
612.015262,217,7920.062412
111.044771,56,7920.124782
1054.630412,335,7920.435865
2091.483392,468,7921.161489
277.848457,130,7921.277215
1372.230339,400,7921.634086
4649.255754,1000,7922.638878
2848.899799,704,7923.579905
765.501699,248,7923.800856
144.82688,92,7923.880963
3791.275461,801,7924.686955
106.652086,49,7924.731169
379.275745,153,7924.864505
248.084017,118,7924.980775
583.05045,208,7925.181287
103.273716,47,7925.224188
103.021866,50,7925.534439
2610.510397,613,7926.129957
1539.591401,400,7926.524193
484.457014,192,7926.687023
935.470948,333,7927.030856
2523.681062,660,7927.934209
4356.638171,1000,7928.830041
4304.646649,1000,7930.010947
102.00403,48,7930.055254
501.091823,163,7930.197345
837.881582,257,7930.421943
286.365706,121,7930.545202
766.97493,231,7930.786369
102.051161,47,7930.82702
911.339365,243,7931.146559
460.00902,147,7931.282855
2036.432245,522,7932.116052
96.463185,45,7932.164736
438.976328,170,7932.317049
3955.851514,1000,7933.241008
386.691981,142,7933.383007
1882.486044,433,7933.76901
795.519561,225,7934.227254
3716.346837,1000,7935.155301
4785.824763,1000,7936.42093
864.688892,272,7936.752582
97.546505,46,7936.792625
2467.438539,544,7937.293504
316.460627,135,7937.423824
880.746927,278,7937.671076
2181.508047,469,7938.092914
4263.250029,1000,7939.277124
5165.686204,1000,7940.267171
1027.019405,313,7940.822526
769.988568,225,7941.019593
383.910596,142,7941.154702
1127.085812,357,7941.483142
925.063144,280,7941.765614
4756.733801,1000,7942.94371
454.091529,165,7943.177125
4402.862741,1000,7944.215241
310.888935,135,7944.33555
1430.993967,383,7944.684927
112.135633,57,7944.740315
3486.672681,758,7945.689019
739.238818,257,7945.912354
2311.284773,478,7946.347994
546.207249,184,7946.521443
4516.982648,1000,7947.774122
1777.838217,492,7948.325645
1276.530956,301,7948.586658
1770.5298,398,7948.948462
437.470195,165,7949.093774
2893.379812,599,7949.958365
909.704889,289,7950.209775
222.054562,110,7950.306691
1936.965031,510,7950.771617
4848.182012,1000,7951.963554
1957.867592,434,7952.362008
4175.166212,1000,7953.302161
100.216936,49,7953.351149
1652.940294,426,7954.162887
397.152925,166,7954.313118
92.234354,45,7954.351281
2316.538741,476,7954.764584
3736.431818,976,7955.699832
1288.773968,352,7956.366541
2975.357539,691,7957.037321
1835.89598,430,7957.432251
3687.578259,803,7958.531645
231.107957,105,7958.627218
4756.404513,1000,7959.670006
5.281439,10,7959.682565
4862.644177,1000,7960.848954
5158.673025,1000,7961.750115
2720.035679,616,7962.350792
2304.353714,597,7963.209023
4518.211653,1000,7964.14283
355.480984,151,7964.357362
562.925434,181,7964.523478
4860.423388,1000,7965.800468
503.99617,176,7965.961787
459.271409,178,7966.115694
246.483572,120,7966.219535
1523.415633,350,7966.531875
604.281878,214,7966.723905
4837.241786,1000,7968.037624
1481.624544,472,7968.463047
1188.118188,330,7968.771089
2135.514053,429,7969.42965
4303.280983,1000,7970.492261
3812.553194,1000,7971.747247
101.552005,47,7971.822809
2891.944633,673,7972.471403
3.642273,8,7972.481031
330.88227,146,7972.61516
2272.383319,473,7973.118098
302.243589,141,7973.23773
1258.894556,295,7973.494792
410.483344,145,7973.902788
311.77764,122,7974.018349
841.725699,244,7974.236487
3738.278998,835,7975.060072
905.012566,288,7975.319928
3978.868403,910,7976.465863
829.484639,240,7976.754035
1742.770632,461,7977.161832
238.848754,112,7977.260938
4198.316895,1000,7978.518518
742.768427,270,7978.764248
3163.493588,661,7979.397986
4652.292586,1000,7980.671002
1511.155398,415,7981.10079
3964.286423,1000,7982.151383
970.0582,290,7982.416972
4735.0899,1000,7983.688121
685.626813,228,7983.9219
434.063598,171,7984.087723
4367.527065,1000,7985.323162
95.068656,44,7985.368621
501.359543,189,7985.554197
12.805109,17,7985.56922
4515.267908,1000,7986.485196
2521.333817,664,7987.414762
207.88737,95,7987.497802
4826.46849,1000,7988.485044
385.479646,139,7988.622493
1379.022914,356,7988.946353
4222.671316,1000,7990.16482
4612.409368,1000,7991.14111
649.706868,222,7991.68406
4614.522466,1000,7992.65725
1059.811487,394,7993.014632
1196.017886,347,7993.333664
4874.050555,1000,7994.583884
4218.403855,865,7995.48374
764.301693,262,7995.722251
4203.360041,1000,7997.029203
5016.342358,1000,7997.93009
924.917241,249,7998.459368
103.880064,46,7998.500088
4786.676583,1000,7999.421227
4462.131398,1000,8000.754259
4762.925638,1000,8001.680342
745.002761,231,8001.889881
334.305356,128,8002.00598
973.970555,331,8002.296791
4973.827605,1000,8003.524366
1607.195872,419,8003.901146
515.008674,183,8004.11104
1468.695847,368,8004.446849
3827.735497,886,8005.671048
4341.334271,1000,8006.613478
297.032873,126,8006.728558
347.584606,139,8007.147392
4720.094308,1000,8008.098292
2281.426561,467,8008.513046
455.289854,185,8008.676479
3708.193801,888,8009.775909
233.113074,107,8009.87856
1783.432569,452,8010.373515
1593.871789,432,8010.764443
1603.480223,427,8011.163897
4476.973256,1000,8012.342364
2394.227082,573,8012.872641
4994.499186,1000,8014.141769
434.284179,170,8014.303531
205.584543,103,8014.411098
468.972487,170,8014.573885
211.654185,100,8014.669473
520.040555,177,8014.828329
4106.393502,1000,8016.145442
4369.965969,1000,8017.065327
1462.467891,363,8017.397143
4663.061662,999,8018.624106
39.603061,56,8018.676422
3632.842318,1000,8019.644002
4651.535876,1000,8020.958534
582.447094,254,8021.182486
152.293918,83,8021.253934
4830.272129,1000,8022.504017
4458.675173,1000,8023.456375
508.872468,194,8023.633363
1159.825465,298,8023.938723
582.099003,226,8024.134509
4.58606,10,8024.143341
124.76361,63,8024.205114
5016.718019,1000,8025.486613
4408.362412,1000,8026.490121
870.332153,282,8027.028142
4324.070733,1000,8027.943005
1349.52167,348,8028.31406
524.646464,187,8028.526316
2271.022092,513,8029.293565
1402.820339,381,8029.647849
350.433069,136,8029.790685
533.46164,189,8029.964932
1829.341119,515,8030.453268
437.324387,199,8030.62964
886.97233,279,8030.877984
733.614412,340,8031.457937
852.834622,232,8031.705606
1952.047266,522,8032.167915
4542.938135,1000,8033.205325
268.994086,116,8033.667176
1238.099268,361,8033.985836
680.748661,253,8034.21876
2721.501687,667,8034.842999
3946.715749,913,8036.035801
866.538278,271,8036.274256
4446.328703,1000,8037.279972
4485.446023,1000,8038.605808
2452.155076,584,8039.133137
287.209687,119,8039.242221
3519.067319,921,8040.407044
4715.729035,1000,8041.321838
367.420768,140,8041.452728
2971.023359,644,8042.03034
1123.230811,324,8042.577903
4001.598659,1000,8043.580375
606.428717,252,8043.80777
526.112695,185,8043.97076
927.67997,299,8044.255427
861.216992,310,8044.810053
2449.582413,596,8045.334364
1362.800432,394,8045.751151
4794.01584,1000,8046.970902
2070.228801,541,8047.501646
2360.392535,907,8048.312907
1764.641724,489,8049.14592
754.409438,276,8049.389769
443.33002,172,8049.539919
3909.422218,893,8050.356961
871.685493,423,8050.737224
4522.305545,1000,8051.967459
669.474039,248,8052.199672
502.642451,204,8052.384485
897.347203,301,8052.662446
4793.475091,1000,8053.890774
613.419558,196,8054.076403
550.788407,199,8054.253367
1543.051028,522,8054.721641
1747.148201,389,8055.403532
1137.732377,345,8055.708657
2695.309042,560,8056.259403
883.010833,366,8056.632582
5076.966084,1000,8057.814749
2665.686525,940,8058.756945
978.724062,275,8059.013514
4471.885143,1000,8060.2052
167.215372,86,8060.287046
465.258764,189,8060.448946
1014.324356,335,8060.741965
2135.838718,487,8061.381663
1751.12281,508,8062.148896
767.740127,315,8062.439434
265.918532,188,8062.633133
3473.036898,730,8063.344333
1508.50969,379,8063.683261
270.960436,118,8063.792781
464.534183,188,8064.268723
2344.642994,587,8064.860529
1936.678688,578,8065.411824
4983.927541,1000,8066.698971
883.453279,264,8066.937972
1762.598746,427,8067.312427
2062.838607,561,8067.829425
1055.699681,324,8068.215799
1657.706065,504,8068.986864
3248.759498,722,8069.686361
933.530379,354,8070.014968
2400.4156,1000,8071.282738
776.879811,251,8071.52088
2661.323982,1000,8072.500632
731.379151,255,8072.734105
3333.584224,745,8073.788788
2176.753526,496,8074.237821
651.1838,218,8074.446582
4782.923139,1000,8075.697836
3653.400218,1000,8076.696945
694.427349,262,8076.950783
1682.573946,461,8077.698823
940.59088,339,8078.008255
4868.838978,1000,8079.036218
5.054411,10,8079.048739
1778.131501,423,8079.448628
4605.483715,1000,8080.650083
291.983584,130,8080.774013
798.33176,281,8081.017791
661.771045,233,8081.243893
789.880151,303,8081.514526
4.075022,9,8081.523954
3453.815076,1000,8082.708073
1586.137503,407,8083.101334
687.416045,307,8083.4133
761.410585,245,8083.63904
860.628684,315,8084.225969
107.113661,66,8084.289706
107.007074,49,8084.337662
4732.066397,1000,8085.335268
267.701468,132,8085.506686
2006.947545,495,8085.996875
2509.823769,589,8086.828299
205.796248,98,8086.924134
995.021705,286,8087.188798
784.032708,268,8087.439343
580.191344,210,8087.624628
2955.134217,761,8088.62986
1347.569751,416,8089.070019
1636.215215,484,8089.510321
4565.885606,1000,8090.400506
384.393129,167,8090.846349
4367.189267,1000,8091.94944
901.215035,272,8092.251343
1545.430876,418,8092.617234
779.902081,313,8093.250912
4483.7715,1000,8094.186863
983.258769,362,8094.521448
1342.957898,342,8094.820159
704.970026,261,8095.304271
312.843978,138,8095.425566
44.209595,43,8095.467154
282.640545,129,8095.579141
2956.920656,853,8096.327431
4402.652664,1000,8097.595579
2088.340371,608,8098.128832
857.246162,254,8098.350335
923.363181,295,8098.611948
2988.431544,596,8099.147694
2015.256794,511,8099.856664
621.242743,239,8100.066886
744.388557,226,8100.268418
1264.474688,347,8100.57826
1347.386895,408,8100.954679
4381.810835,1000,8102.130717
1358.253926,412,8102.502585
319.707537,147,8102.62359
2936.04411,627,8103.160467
966.441333,351,8103.750549
710.873342,250,8103.968403
2741.380476,858,8104.752557
3720.781791,1000,8106.062655
839.474262,317,8106.352948
3.047659,8,8106.362019
3976.347113,1000,8107.271204
1056.651826,365,8107.891535
1743.013988,472,8108.36359
1472.778455,480,8108.921734
1045.027384,405,8109.305078
644.213271,206,8109.499421
1333.980059,376,8109.849938
1336.995568,1000,8111.20162
525.587756,250,8111.477554
17.777474,24,8111.499638
948.521927,291,8111.752034
2347.572245,737,8112.745917
494.120299,191,8112.920584
260.314829,113,8113.022637
972.450223,275,8113.267365
399.11877,157,8113.404143
4044.502202,875,8114.163322
463.770764,170,8114.570883
1566.233247,375,8114.921934
980.069368,292,8115.183361
3292.809059,1000,8116.182835
2708.061917,729,8117.20916
378.807959,147,8117.338783
790.656871,278,8117.596478
2069.55792,660,8118.216474
3016.410763,729,8119.184126
1102.008869,368,8119.522911
1780.694155,565,8120.056612
2751.317419,553,8120.562999
4174.998137,905,8121.781088
507.09439,179,8121.952162
1757.02819,499,8122.430295
2064.733921,627,8123.093019
634.523073,243,8123.616443
759.30706,254,8123.891095
1718.908883,503,8124.357759
1159.836604,331,8124.657109
733.102486,258,8124.886444
4506.228137,981,8126.093029
1673.704954,497,8126.559627
1842.523698,550,8127.061536
1474.126693,435,8127.812346
947.909723,359,8128.135234
1204.481583,373,8128.468297
933.325188,301,8128.747944
344.41679,156,8128.880709
361.169361,164,8129.037973
1272.044028,411,8129.418435
1845.072071,424,8130.263588
773.725523,279,8130.540423
529.566632,208,8130.721662
1058.234016,348,8131.044095
2161.282006,830,8131.806295
996.776418,317,8132.363257
150.669286,76,8132.434562
1270.902967,388,8132.796301
4427.393172,1000,8133.762347
1371.74669,375,8134.391491
2154.625573,577,8134.935695
194.689088,98,8135.025345
498.598276,176,8135.190873
4082.259401,1000,8136.242954
1218.534352,330,8136.824268
795.028201,258,8137.07726
293.561676,118,8137.185074
223.192735,113,8137.280236
721.827571,253,8137.533265
1545.515815,483,8138.020547
1922.346347,456,8138.436172
1485.639733,421,8139.119417
3860.114552,795,8139.987393
537.562893,209,8140.169513
960.859023,315,8140.497184
721.545539,330,8140.831528
1403.972647,352,8141.45644
117.488795,71,8141.521349
648.939775,241,8141.743711
402.900378,159,8141.921369
5278.959795,1000,8142.805219
829.366536,349,8143.588616
645.34513,210,8143.778974
1449.685801,543,8144.311954
274.298947,188,8144.494284
452.933653,179,8144.701709
1172.261097,316,8144.972568
500.162358,203,8145.161875
2625.010999,652,8146.032778
1422.721332,354,8146.339607
4790.796812,1000,8147.318323
1363.901468,347,8148.013015
982.954045,269,8148.255934
2029.235412,576,8148.760433
5045.930569,1000,8149.747992
733.725336,249,8150.271377
793.228082,266,8150.509834
1293.500015,428,8150.893133
2662.102743,596,8151.505241
1207.199849,319,8151.830915
1126.606147,317,8152.465442
1073.487948,297,8152.769177
4744.935028,1000,8153.709898
3581.478454,1000,8155.082669
819.633222,258,8155.350986
726.23044,243,8155.571353
1199.081059,1000,8156.674072
5008.416502,1000,8157.947996
2026.72038,507,8158.422065
4377.835336,1000,8159.672647
91.488283,42,8159.735798
573.056465,200,8159.927729
921.103061,279,8160.189772
1535.233961,484,8160.65563
227.904057,107,8160.754019
202.56173,94,8160.836735
256.301864,116,8160.941916
2442.734278,660,8162.003341
612.043508,210,8162.199418
1075.704143,306,8162.466051
598.896061,223,8162.6701
510.790584,197,8162.841367
364.388012,145,8163.001804
507.410371,173,8163.172857
1322.639873,402,8163.884809
130.531165,69,8163.948637
771.595122,253,8164.176286
884.0177,270,8164.424821
488.450479,205,8164.608833
3395.503264,903,8165.429346
1144.3973,356,8166.102734
2192.999691,500,8166.539047
1866.39259,503,8167.136505
1512.509569,375,8167.485078
132.656122,72,8167.547332
4804.809337,1000,8168.759745
758.493342,277,8169.007114
462.189503,185,8169.171813
381.777181,161,8169.31407
4990.013805,1000,8170.56978
4087.368263,1000,8171.513857
745.535715,275,8171.780504
105.041241,47,8171.82214
2231.198747,537,8172.646958
500.32673,183,8172.802491
746.75455,236,8173.013982
927.548122,318,8173.312388
